episode,step,obstacle_id,center_x,center_y,length_x,length_y,theta,v0_x,v0_y,v1_x,v1_y,v2_x,v2_y,v3_x,v3_y,type
1,98,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,99,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,99,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,99,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,99,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,100,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,100,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,100,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,100,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,101,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,101,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,101,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,101,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,102,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,102,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,102,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,102,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,103,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,103,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,103,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,103,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,104,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,104,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,104,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,104,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,105,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,105,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,105,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,105,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,106,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,106,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,106,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,106,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,107,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,107,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,107,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,107,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,108,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,108,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,108,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,108,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,109,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,109,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,109,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,109,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,110,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,110,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,110,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,110,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,111,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,111,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,111,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,111,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,112,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,112,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,112,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,112,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,113,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,113,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,113,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
